trial_index,mode,correct,reaction_time
321,noise,1,-1.0
322,go,1,-1.0
323,go,0,-1.0
324,go,1,364.005
325,go,1,350.124
326,go,1,315.221
327,go,1,267.957
328,go,0,-1.0
329,go,1,140.354
330,go,1,172.141
331,go,1,257.611
332,go,1,305.663
333,noise,1,269.404
334,noise,0,291.939
335,noise,0,126.178
336,noise,1,-1.0
337,noise,1,-1.0
338,noise,1,-1.0
339,noise,1,-1.0
340,go,1,-1.0
341,go,1,347.808
342,go,0,-1.0
343,go,1,429.044
344,go,1,272.304
345,go,1,218.134
346,go,0,-1.0
347,go,0,-1.0
348,go,1,259.861
349,go,0,-1.0
350,go,1,369.926
351,go,1,321.748
352,go,1,269.932
353,go,1,220.33
354,noise,1,210.281
355,noise,0,137.149
356,noise,0,266.646
357,noise,1,-1.0
358,noise,1,-1.0
359,noise,1,-1.0
360,noise,1,-1.0
361,go,1,-1.0
362,go,0,-1.0
363,go,0,-1.0
364,go,0,-1.0
365,go,1,188.49
366,go,1,202.947
367,go,1,290.22
368,go,1,210.177
369,noise,1,310.148
370,noise,1,-1.0
371,noise,1,-1.0
372,noise,1,-1.0
373,noise,1,-1.0
374,go,1,-1.0
375,go,1,430.498
376,go,0,-1.0
377,go,1,216.027
378,go,0,-1.0
379,go,1,295.505
380,go,0,-1.0
381,go,1,295.49
382,go,1,197.551
383,go,1,189.024
384,go,1,375.136
385,go,0,-1.0
386,go,1,210.464
387,go,0,-1.0
388,go,1,259.647
389,go,1,311.986
390,go,1,153.99
391,go,1,163.44
392,noise,1,376.761
393,noise,0,314.84
394,noise,0,318.377
395,noise,0,248.068
396,noise,0,278.111
397,noise,0,140.198
398,noise,1,-1.0
399,noise,1,-1.0
400,noise,0,290.091
401,noise,1,-1.0
402,noise,1,-1.0
403,noise,1,-1.0
404,noise,1,-1.0
405,go,1,-1.0
406,go,1,209.383
407,go,1,320.372
408,go,0,-1.0
409,go,1,264.254
410,go,1,159.539
411,go,1,212.282
412,go,0,-1.0
413,go,1,306.486
414,go,1,266.707
415,go,0,-1.0
416,go,1,321.315
417,go,1,280.393
418,go,1,160.422
419,go,1,159.929
420,noise,1,358.8
421,noise,1,-1.0
422,noise,1,-1.0
423,noise,1,-1.0
424,noise,1,-1.0
425,go,1,-1.0
426,go,1,300.879
427,go,1,420.883
428,go,1,231.433
429,go,1,320.214
430,noise,1,398.049
431,noise,1,-1.0
432,noise,1,-1.0
433,noise,0,211.037
434,noise,0,145.278
435,noise,0,136.745
436,noise,0,-1.0
437,no-go,1,-1.0
438,no-go,1,-1.0
439,noise,1,-1.0
440,noise,1,-1.0
441,go,1,-1.0
442,go,0,-1.0
443,go,1,237.666
444,go,0,-1.0
445,go,1,137.986
446,go,1,233.392
447,go,1,242.229
448,go,1,215.319
449,noise,1,281.913
450,noise,0,102.814
451,noise,0,411.924
452,noise,0,365.859
453,noise,1,-1.0
454,noise,1,-1.0
455,noise,1,-1.0
456,noise,1,-1.0
457,go,1,-1.0
458,go,0,-1.0
459,go,0,-1.0
460,go,1,198.347
461,go,0,-1.0
462,go,1,480.093
463,go,1,360.291
464,go,1,350.276
465,go,1,256.12
466,go,0,-1.0
467,go,1,359.303
468,go,1,247.813
469,go,1,274.931
470,go,0,-1.0
471,go,1,197.186
472,go,1,257.011
473,go,1,147.301
474,go,1,157.575
475,noise,1,268.796
476,noise,0,138.259
477,noise,1,-1.0
478,noise,1,-1.0
479,noise,1,-1.0
480,noise,1,-1.0
481,go,1,-1.0
482,go,0,-1.0
483,go,0,-1.0
484,go,1,280.159
485,go,1,283.63
486,go,1,344.309
487,go,1,299.807
488,noise,1,230.053
489,noise,0,188.061
490,noise,0,240.422
491,noise,0,268.388
492,noise,0,102.175
493,noise,0,174.887
494,noise,0,240.608
495,noise,1,-1.0
496,noise,1,-1.0
497,noise,1,-1.0
498,noise,1,-1.0
499,go,1,-1.0
500,go,0,-1.0
501,go,0,-1.0
502,go,1,220.036
503,go,1,362.766
504,go,1,300.213
505,go,0,-1.0
506,go,1,202.637
507,go,0,-1.0
508,go,0,-1.0
509,go,1,198.32
510,go,1,354.08
511,go,1,167.469
512,go,0,-1.0
513,go,1,290.474
514,go,1,245.606
515,go,1,190.029
516,go,1,332.678
517,noise,1,339.323
518,noise,1,-1.0
519,noise,0,295.61
520,noise,1,-1.0
521,noise,1,-1.0
522,noise,1,-1.0
523,noise,0,267.914
524,noise,0,207.401
525,noise,1,-1.0
526,noise,1,-1.0
527,noise,1,-1.0
528,noise,1,-1.0
529,go,1,-1.0
530,go,0,-1.0
531,go,1,219.315
532,go,0,-1.0
533,go,1,231.966
534,go,0,-1.0
535,go,1,290.318
536,go,0,-1.0
537,go,1,100.794
538,go,1,290.125
539,go,0,-1.0
540,go,1,215.031
541,go,1,354.172
542,go,1,297.615
543,go,1,333.158
544,noise,1,178.69
545,noise,0,150.723
546,noise,0,210.7
547,noise,0,-1.0
548,noise,1,-1.0
549,noise,1,-1.0
550,noise,0,255.811
551,noise,0,229.899
552,noise,0,289.748
553,noise,1,-1.0
554,noise,1,-1.0
555,noise,1,-1.0
556,noise,1,-1.0
557,noise,0,196.738
558,noise,1,-1.0
559,noise,0,347.657
560,noise,1,-1.0
561,noise,1,-1.0
562,noise,1,-1.0
563,noise,1,-1.0
564,go,1,-1.0
565,go,0,-1.0
566,go,1,170.591
567,go,1,200.466
568,go,1,328.094
569,go,0,-1.0
570,go,1,228.44
571,go,1,194.677
572,go,1,295.066
573,go,0,-1.0
574,go,1,230.414
575,go,1,240.082
576,go,1,290.499
577,go,1,333.479
578,noise,1,274.473
579,noise,1,-1.0
580,noise,1,-1.0
581,noise,1,-1.0
582,noise,1,-1.0
583,go,1,-1.0
584,go,0,-1.0
585,go,1,277.266
586,go,1,231.405
587,go,1,380.436
588,go,0,-1.0
589,go,1,279.802
590,go,1,186.16
591,go,1,216.145
592,go,0,-1.0
593,go,1,240.03
594,go,1,210.452
595,go,1,262.958
596,go,1,280.448
597,noise,1,192.338
598,noise,0,189.982
599,noise,0,161.043
600,noise,0,226.528
601,noise,0,202.745
602,noise,1,-1.0
603,noise,1,-1.0
604,noise,0,218.165
605,noise,0,149.952
606,noise,0,170.036
607,noise,1,-1.0
608,noise,1,-1.0
609,noise,1,-1.0
610,noise,1,-1.0
611,go,1,-1.0
612,go,0,-1.0
613,go,1,350.812
614,go,1,311.742
615,go,1,168.705
616,go,1,196.657
617,noise,1,169.953
618,noise,1,-1.0
619,noise,1,-1.0
620,noise,0,139.561
621,noise,0,382.246
622,noise,1,-1.0
623,noise,1,-1.0
624,noise,1,-1.0
625,noise,1,-1.0
626,go,1,-1.0
627,go,0,-1.0
628,go,1,257.12
629,go,0,-1.0
630,go,1,219.216
631,go,1,260.621
632,go,1,351.073
633,go,1,170.387
634,noise,1,185.055
635,noise,0,172.639
636,noise,0,188.544
637,noise,0,214.187
638,noise,0,139.977
639,noise,0,254.514
640,noise,0,-1.0
641,noise,0,245.027
642,noise,0,100.38
643,noise,1,-1.0
644,noise,1,-1.0
645,noise,1,-1.0
646,noise,0,129.86
647,noise,1,-1.0
648,noise,1,-1.0
649,noise,1,-1.0
650,noise,1,-1.0
651,go,1,-1.0
652,go,1,195.632
653,go,1,328.609
654,go,1,200.453
655,go,0,-1.0
656,go,1,330.502
657,go,1,180.196
658,go,1,143.394
659,go,0,-1.0
660,go,0,-1.0
661,go,1,199.889
662,go,1,197.409
663,go,0,-1.0
664,go,1,247.427
665,go,0,-1.0
666,go,1,209.809
667,go,1,240.112
668,go,1,287.683
669,go,1,120.033
670,noise,1,240.069
671,noise,0,203.312
672,noise,0,120.033
673,noise,0,232.596
674,noise,0,181.585
675,noise,0,144.809
676,noise,1,-1.0
677,noise,1,-1.0
678,noise,1,-1.0
679,noise,1,-1.0
680,go,1,-1.0
681,go,0,-1.0
682,go,1,275.842
683,go,1,230.717
684,go,0,-1.0
685,go,1,328.452
686,go,1,261.11
687,go,1,308.288
688,go,0,-1.0
689,go,1,250.528
690,go,1,277.65
691,go,0,-1.0
692,go,1,242.05
693,go,0,-1.0
694,go,1,228.973
695,go,0,-1.0
696,go,1,269.47
697,go,0,-1.0
698,go,0,-1.0
699,go,1,193.745
700,go,0,-1.0
701,go,0,-1.0
702,go,1,278.118
703,go,0,-1.0
704,go,0,-1.0
705,go,1,210.119
706,go,0,-1.0
707,go,1,375.647
708,go,0,-1.0
709,go,1,329.289
710,go,1,285.78
711,go,1,327.662
712,go,1,293.914
713,noise,1,207.29
714,noise,0,260.589
715,noise,0,230.52
716,noise,0,219.441
717,noise,1,-1.0
718,noise,1,-1.0
719,noise,1,-1.0
720,noise,1,-1.0
721,go,1,-1.0
722,go,0,-1.0
723,go,1,221.376
724,go,0,-1.0
725,go,1,280.576
726,go,1,337.762
727,go,0,-1.0
728,go,1,168.495
729,go,0,-1.0
730,go,1,249.444
731,go,0,-1.0
732,go,1,310.024
733,go,1,206.229
734,go,0,-1.0
735,go,0,-1.0
736,go,1,344.643
737,go,1,189.322
738,go,1,280.097
739,go,1,231.391
740,noise,1,282.218
741,noise,0,277.541
742,noise,0,208.647
743,noise,0,209.893
744,noise,0,449.486
745,noise,1,-1.0
746,noise,1,-1.0
747,noise,1,-1.0
748,noise,1,-1.0
749,go,1,-1.0
750,go,0,-1.0
751,go,1,438.341
752,go,0,-1.0
753,go,0,-1.0
754,go,1,147.649
755,go,1,315.669
756,go,0,-1.0
757,go,1,499.894
758,go,0,-1.0
759,go,1,179.871
760,go,1,290.17
761,go,1,300.067
762,go,1,452.241
763,noise,1,169.805
764,noise,0,259.696
765,noise,1,-1.0
766,noise,0,247.729
767,noise,1,-1.0
768,noise,1,-1.0
769,noise,1,-1.0
770,noise,1,-1.0
771,go,1,-1.0
772,go,0,-1.0
773,go,0,-1.0
774,go,1,270.051
775,go,1,279.037
776,go,1,259.729
777,go,1,317.374
778,noise,1,300.41
779,noise,0,247.316
780,noise,1,-1.0
781,noise,1,-1.0
782,noise,1,-1.0
783,noise,1,-1.0
784,go,1,-1.0
785,go,0,-1.0
786,go,1,308.657
787,go,0,-1.0
788,go,1,385.998
789,go,0,-1.0
790,go,1,259.816
791,go,0,-1.0
792,go,1,236.512
793,go,1,400.79
794,go,1,220.557
795,go,1,310.439
796,noise,1,295.909
797,noise,1,-1.0
798,noise,0,290.203
799,noise,0,141.221
800,noise,1,-1.0
801,noise,1,-1.0
802,noise,1,-1.0
803,noise,1,-1.0
804,go,1,-1.0
805,go,0,-1.0
806,go,1,340.243
807,go,1,270.532
808,go,0,-1.0
809,go,0,-1.0
810,go,1,360.272
811,go,1,239.867
812,go,0,-1.0
813,go,1,286.155
814,go,1,240.002
815,go,1,178.122
816,go,1,137.461
817,noise,1,105.966
818,noise,0,120.116
819,noise,0,145.817
820,noise,1,-1.0
821,noise,0,288.231
822,noise,0,150.311
823,noise,0,187.168
824,noise,0,140.343
825,noise,1,-1.0
826,noise,1,-1.0
827,noise,1,-1.0
828,noise,1,-1.0
829,go,1,-1.0
830,go,1,346.366
831,go,0,-1.0
832,go,1,229.353
833,go,1,339.56
834,go,1,299.889
835,go,1,305.292
836,noise,1,129.833
837,noise,0,100.525
838,noise,0,140.338
839,noise,1,-1.0
840,noise,1,-1.0
841,noise,1,-1.0
842,noise,1,-1.0
843,go,1,-1.0
844,go,0,-1.0
845,go,1,180.153
846,go,1,260.243
847,go,1,189.956
848,go,1,140.115
849,noise,1,155.788
850,noise,0,259.774
851,noise,1,-1.0
852,noise,0,100.211
853,noise,1,-1.0
854,noise,1,-1.0
855,noise,1,-1.0
856,noise,1,-1.0
857,go,1,-1.0
858,go,1,224.937
859,go,0,-1.0
860,go,0,-1.0
861,go,1,143.656
862,go,0,-1.0
863,go,0,-1.0
864,go,0,-1.0
865,go,0,-1.0
866,go,0,-1.0
867,go,1,368.808
868,go,0,-1.0
869,go,0,-1.0
870,go,0,-1.0
871,go,0,-1.0
872,go,0,-1.0
873,go,0,-1.0
874,go,0,-1.0
875,go,1,330.027
876,go,1,209.429
877,go,1,197.624
878,go,1,331.372
879,noise,1,220.064
880,noise,1,-1.0
881,noise,0,230.141
882,noise,0,188.101
883,noise,0,219.502
884,noise,1,-1.0
885,noise,1,-1.0
886,noise,1,-1.0
887,noise,1,-1.0
888,noise,0,313.713
889,noise,1,-1.0
890,noise,0,209.478
891,noise,1,-1.0
892,noise,1,-1.0
893,noise,1,-1.0
894,noise,1,-1.0
895,go,1,-1.0
896,go,0,-1.0
897,go,1,218.32
898,go,1,320.762
899,go,0,-1.0
900,go,1,259.506
901,go,1,197.363
902,go,0,-1.0
903,go,0,-1.0
904,go,0,-1.0
905,go,1,279.97
906,go,0,-1.0
907,go,0,-1.0
908,go,1,287.574
909,go,0,-1.0
910,go,0,-1.0
911,go,1,359.725
912,go,0,-1.0
913,go,1,194.711
914,go,1,255.19
915,go,1,409.672
916,go,1,258.095
917,noise,1,280.366
918,noise,0,107.808
919,noise,1,-1.0
920,noise,0,344.756
921,noise,0,134.365
922,noise,0,140.097
923,noise,1,-1.0
924,noise,1,-1.0
925,noise,1,-1.0
926,noise,1,-1.0
927,go,1,-1.0
928,go,1,213.009
929,go,1,218.639
930,go,1,213.039
931,go,0,-1.0
932,go,0,-1.0
933,go,0,-1.0
934,go,1,237.363
935,go,0,-1.0
936,go,1,420.154
937,go,1,154.638
938,go,1,177.743
939,go,1,120.784
940,go,0,-1.0
941,go,0,-1.0
942,go,0,-1.0
943,go,1,218.777
944,go,1,463.53
945,go,1,205.556
946,go,1,216.949
947,go,0,-1.0
948,go,1,196.403
949,go,1,217.822
950,go,1,169.781
951,go,1,152.319
952,go,0,-1.0
953,go,1,230.378
954,go,1,228.714
955,go,1,139.709
956,go,1,167.284
957,noise,1,146.927
958,noise,0,160.497
959,noise,0,129.957
960,noise,0,-1.0
961,noise,0,-1.0
962,noise,0,106.029
963,noise,0,168.433
964,noise,0,-1.0
965,noise,0,-1.0
966,noise,0,409.513
967,noise,0,180.554
968,noise,0,217.1
969,noise,1,-1.0
970,noise,0,141.833
971,noise,1,-1.0
972,noise,1,-1.0
973,noise,0,209.588
974,noise,0,167.407
975,noise,1,-1.0
976,noise,1,-1.0
977,noise,1,-1.0
978,noise,1,-1.0
979,go,1,-1.0
980,go,0,-1.0
981,go,0,-1.0
982,go,1,296.027
983,go,0,-1.0
984,go,0,-1.0
985,go,0,-1.0
986,go,1,224.43
987,go,0,-1.0
988,go,0,-1.0
989,go,1,197.579
990,go,0,-1.0
991,go,0,-1.0
992,go,1,206.636
993,go,1,386.997
994,go,0,-1.0
995,go,1,255.854
996,go,1,268.678
997,go,1,156.775
998,go,0,-1.0
999,go,1,216.137
1000,go,1,263.05
