trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
1,20,1.0,270,left,272.2666263580322,0.04978036880493164,1,-280.0,-149.4000244140625,-400.3013333333333,0.0
2,20,1.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
3,12,0.8,270,left,330.01160621643066,0.2198352813720703,1,-220.0999755859375,-84.29998779296875,-400.3013333333333,0.0
4,12,1.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
5,20,0.8,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
6,20,0.8,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
7,20,0.8,90,left,276.0124206542969,0.011050224304199219,1,-288.9000244140625,64.39999389648438,-400.3013333333333,0.0
8,20,0.8,90,left,341.6471481323242,0.010041236877441406,1,-326.29998779296875,72.70001220703125,-400.3013333333333,0.0
9,20,0.8,90,left,347.1975326538086,0.009422779083251953,1,-320.20001220703125,61.70001220703125,-400.3013333333333,0.0
10,12,0.8,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
11,12,1.0,90,left,259.199857711792,0.009613990783691406,1,-273.79998779296875,33.79998779296875,-400.3013333333333,0.0
12,12,0.8,270,left,437.8676414489746,0.009464740753173828,1,-269.29998779296875,17.9000244140625,-400.3013333333333,0.0
13,20,1.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
14,20,0.8,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
15,20,0.8,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
16,20,1.0,270,left,323.6837387084961,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
17,12,0.8,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
18,12,0.8,270,left,255.48410415649414,0.017683029174804688,1,-253.29998779296875,-64.20001220703125,-400.3013333333333,0.0
