trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
1,25,0.32,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
3,25,0.64,90,left,221.01759910583496,0.05967068672180176,1,-360.0999755859375,84.70001220703125,-400.3013333333333,0.0
4,25,0.64,270,left,200.24681091308594,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
5,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
6,25,1.0,90,left,300.54736137390137,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
7,25,0.64,90,left,277.74548530578613,0.06046438217163086,1,-259.5999755859375,6.79998779296875,-400.3013333333333,0.0
8,25,0.64,90,left,281.8131446838379,0.07912826538085938,1,-195.0999755859375,-13.4000244140625,-400.3013333333333,0.0
9,25,1.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
10,25,1.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
11,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
13,25,0.16,90,left,381.49356842041016,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
14,25,0.64,90,left,312.16883659362793,0.060083866119384766,1,-368.79998779296875,34.100006103515625,-400.3013333333333,0.0
15,25,0.16,270,left,257.77363777160645,0.05991649627685547,1,-327.4000244140625,47.100006103515625,-400.3013333333333,0.0
16,25,0.32,90,left,209.58900451660156,0.0599825382232666,1,-349.5,50.100006103515625,-400.3013333333333,0.0
17,25,0.16,90,left,188.9963150024414,0.05979800224304199,1,-363.79998779296875,38.79998779296875,-400.3013333333333,0.0
18,25,1.0,270,left,195.39785385131836,0.06012082099914551,1,-350.70001220703125,-16.0999755859375,-400.3013333333333,0.0
19,25,0.16,90,left,220.42608261108398,0.060011863708496094,1,-337.20001220703125,58.70001220703125,-400.3013333333333,0.0
20,25,1.0,90,left,191.88284873962402,0.08012247085571289,1,-434.9000244140625,-7.4000244140625,-400.3013333333333,0.0
21,25,0.16,270,left,223.527193069458,0.05940413475036621,1,-341.4000244140625,24.5,-400.3013333333333,0.0
22,25,0.16,90,left,180.39703369140625,0.05972933769226074,1,-367.29998779296875,19.0999755859375,-400.3013333333333,0.0
23,25,0.32,270,left,285.71248054504395,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
24,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
25,25,1.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
30,25,0.32,90,left,187.90006637573242,0.05989193916320801,1,-355.0,40.29998779296875,-400.3013333333333,0.0
31,25,0.32,270,left,184.88311767578125,0.059989213943481445,1,-360.4000244140625,15.0999755859375,-400.3013333333333,0.0
32,25,0.64,270,left,200.81114768981934,0.059996843338012695,1,-318.9000244140625,-13.0999755859375,-400.3013333333333,0.0
33,25,0.32,270,left,246.24323844909668,0.09031295776367188,1,-353.5,-43.79998779296875,-400.3013333333333,0.0
34,25,0.16,270,left,218.55998039245605,0.10021233558654785,1,-307.20001220703125,-158.4000244140625,-400.3013333333333,0.0
35,25,0.64,90,left,208.63699913024902,0.05952739715576172,1,-348.5999755859375,54.70001220703125,-400.3013333333333,0.0
36,25,0.16,90,left,362.2915744781494,0.05992245674133301,1,-347.70001220703125,43.5,-400.3013333333333,0.0
37,25,1.0,90,left,299.62873458862305,0.08009219169616699,1,-399.20001220703125,12.29998779296875,-400.3013333333333,0.0
38,25,0.16,90,left,340.93689918518066,0.05991339683532715,1,-318.9000244140625,26.5,-400.3013333333333,0.0
39,25,0.32,90,left,221.82750701904297,0.06965422630310059,1,-379.70001220703125,-210.4000244140625,-400.3013333333333,0.0
40,25,0.16,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
41,25,0.32,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
