trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
1,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
2,25,1.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
3,25,0.32,90,left,228.37066650390625,0.060227394104003906,1,-357.4000244140625,60.5,-400.3013333333333,0.0
4,25,0.16,270,left,203.9639949798584,0.059578895568847656,1,-368.5999755859375,21.5,-400.3013333333333,0.0
5,25,1.0,270,left,199.43475723266602,0.060053348541259766,1,-347.5,-38.29998779296875,-400.3013333333333,0.0
6,25,1.0,270,left,244.22621726989746,0.060498714447021484,1,-326.4000244140625,-42.0,-400.3013333333333,0.0
7,25,0.64,270,left,242.37680435180664,0.059966087341308594,1,-341.0999755859375,-38.5,-400.3013333333333,0.0
8,25,0.32,270,left,228.0874252319336,0.0799555778503418,1,-354.70001220703125,-95.5,-400.3013333333333,0.0
9,25,1.0,90,left,215.8651351928711,0.059957265853881836,1,-330.70001220703125,41.100006103515625,-400.3013333333333,0.0
10,25,1.0,90,left,214.8432731628418,0.0601191520690918,1,-354.4000244140625,46.899993896484375,-400.3013333333333,0.0
11,25,0.16,90,left,319.56005096435547,0.05976414680480957,1,-364.4000244140625,40.5,-400.3013333333333,0.0
12,25,0.32,90,left,225.64053535461426,0.05986213684082031,1,-361.29998779296875,50.29998779296875,-400.3013333333333,0.0
13,25,1.0,270,left,240.2637004852295,0.05915045738220215,1,-327.70001220703125,-30.9000244140625,-400.3013333333333,0.0
14,25,0.32,270,left,231.98223114013672,0.09058451652526855,1,-400.0,-41.20001220703125,-400.3013333333333,0.0
15,25,1.0,90,left,215.01731872558594,0.060091495513916016,1,-312.70001220703125,39.100006103515625,-400.3013333333333,0.0
16,25,0.32,270,left,271.2082862854004,0.05980825424194336,1,-325.5999755859375,14.29998779296875,-400.3013333333333,0.0
17,25,0.16,270,left,262.15362548828125,0.05931568145751953,1,-382.5,48.0,-400.3013333333333,0.0
18,25,0.16,270,left,223.07109832763672,0.05995798110961914,1,-311.5999755859375,26.0999755859375,-400.3013333333333,0.0
19,25,0.32,90,left,174.73340034484863,0.05970358848571777,1,-329.5999755859375,47.29998779296875,-400.3013333333333,0.0
20,25,0.32,90,left,247.99799919128418,0.08984637260437012,1,-322.29998779296875,-158.79998779296875,-400.3013333333333,0.0
21,25,0.32,90,left,245.23043632507324,0.059708595275878906,1,-283.29998779296875,-91.5,-400.3013333333333,0.0
22,25,0.16,90,left,241.74785614013672,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
23,25,1.0,90,left,233.43682289123535,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
24,25,0.32,270,left,280.5635929107666,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
25,25,0.32,90,left,250.51522254943848,0.05978202819824219,1,-408.70001220703125,32.20001220703125,-400.3013333333333,0.0
26,25,0.16,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
27,25,0.16,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
29,25,0.64,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
30,25,0.16,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
31,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
32,25,1.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
33,25,0.32,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
34,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
35,25,1.0,270,left,457.5037956237793,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
36,25,0.64,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
37,25,1.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
