trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
1,25,0.64,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
2,25,1.0,90,left,912.9865169525146,0.060149431228637695,1,-383.4000244140625,-107.0999755859375,-400.3013333333333,0.0
3,25,0.64,270,left,226.87745094299316,0.060759544372558594,1,-333.70001220703125,-21.29998779296875,-400.3013333333333,0.0
4,25,0.32,270,left,224.58267211914062,0.06026458740234375,1,-325.20001220703125,2.5,-400.3013333333333,0.0
5,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
6,25,0.32,270,left,203.44185829162598,0.0600588321685791,1,-306.70001220703125,22.5,-400.3013333333333,0.0
7,25,1.0,270,left,233.903169631958,0.05975151062011719,1,-326.5,-18.29998779296875,-400.3013333333333,0.0
8,25,0.64,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
9,25,0.32,270,left,210.1280689239502,0.060262203216552734,1,-328.4000244140625,33.79998779296875,-400.3013333333333,0.0
10,25,0.32,90,left,254.8391819000244,0.059514760971069336,1,-336.29998779296875,54.399993896484375,-400.3013333333333,0.0
11,25,0.16,90,left,235.52584648132324,0.06027865409851074,1,-350.70001220703125,-7.5,-400.3013333333333,0.0
12,25,1.0,90,left,232.70225524902344,0.06020641326904297,1,-318.9000244140625,41.79998779296875,-400.3013333333333,0.0
13,25,0.16,270,left,227.25605964660645,0.08008718490600586,1,-353.9000244140625,-21.5999755859375,-400.3013333333333,0.0
14,25,0.64,270,left,267.17209815979004,0.06031394004821777,1,-306.0,-53.0999755859375,-400.3013333333333,0.0
15,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
16,25,0.32,90,left,306.12826347351074,0.07542634010314941,1,-328.0999755859375,35.600006103515625,-400.3013333333333,0.0
17,25,0.16,270,left,339.3542766571045,0.059769630432128906,1,-337.5999755859375,3.0,-400.3013333333333,0.0
18,25,0.32,90,left,242.77734756469727,0.058649301528930664,1,-343.4000244140625,11.29998779296875,-400.3013333333333,0.0
19,25,0.64,270,left,282.40084648132324,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
20,25,0.32,90,left,424.54075813293457,0.059927940368652344,1,-348.79998779296875,47.5,-400.3013333333333,0.0
21,25,0.16,90,left,241.8210506439209,0.05998349189758301,1,-322.0999755859375,12.9000244140625,-400.3013333333333,0.0
22,25,0.32,270,left,369.8616027832031,0.09988975524902344,1,-458.79998779296875,-42.4000244140625,-400.3013333333333,0.0
23,25,0.32,90,left,306.61463737487793,0.0604248046875,1,-377.79998779296875,14.0999755859375,-400.3013333333333,0.0
24,25,0.16,90,left,253.52835655212402,0.05942845344543457,1,-361.9000244140625,21.5999755859375,-400.3013333333333,0.0
25,25,0.64,90,left,254.2879581451416,0.06025052070617676,1,-361.29998779296875,37.29998779296875,-400.3013333333333,0.0
26,25,0.32,270,left,217.06199645996094,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
27,25,0.64,90,left,256.41512870788574,0.05999469757080078,1,-342.20001220703125,55.20001220703125,-400.3013333333333,0.0
28,25,0.16,90,left,242.08760261535645,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
29,25,0.64,90,left,325.12450218200684,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
30,25,0.32,90,left,383.8610649108887,0.06038475036621094,1,-375.5,65.20001220703125,-400.3013333333333,0.0
31,25,1.0,90,left,278.3541679382324,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
32,25,0.16,90,left,256.7007541656494,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
33,25,0.16,270,left,243.27397346496582,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
