trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
91,12,1,90,left,271.80933952331543,0.009943962097167969,1,-269.5,4.4000244140625,-400.3013333333333,0.0
92,12,1,90,left,0.0,0.014546632766723633,1,-214.20001220703125,-10.29998779296875,-400.3013333333333,0.0
93,20,1,90,left,319.8421001434326,0.19043898582458496,1,-285.79998779296875,-44.20001220703125,-400.3013333333333,0.0
94,20,1,90,left,306.74123764038086,0.19975614547729492,1,-291.0999755859375,-17.70001220703125,-400.3013333333333,0.0
95,20,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
96,20,1,270,left,214.3726348876953,0.8093807697296143,1,-295.70001220703125,-158.5999755859375,-400.3013333333333,0.0
97,12,1,270,left,338.02056312561035,0.6902596950531006,1,-349.5,-45.20001220703125,-400.3013333333333,0.0
98,20,1,90,left,281.96167945861816,0.13994622230529785,1,-294.29998779296875,61.70001220703125,-400.3013333333333,0.0
99,20,1,90,left,317.2183036804199,0.01015925407409668,1,-313.20001220703125,51.0,-400.3013333333333,0.0
100,20,1,90,left,275.18391609191895,0.23044061660766602,1,-350.0,-24.0999755859375,-400.3013333333333,0.0
