trial_index,mode,correct,reaction_time
138,noise,0,-1.0
139,noise,0,-1.0
140,noise,0,-1.0
141,noise,0,-1.0
142,go,0,-1.0
143,go,0,-1.0
144,go,0,-1.0
145,go,0,-1.0
146,go,1,232.12
147,go,0,-1.0
148,go,0,-1.0
149,go,0,-1.0
150,go,1,242.19
151,go,0,-1.0
152,go,0,-1.0
153,go,0,-1.0
154,go,0,-1.0
155,go,1,357.943
156,go,1,194.48
157,go,1,329.879
158,go,1,290.133
159,go,0,-1.0
160,go,0,-1.0
161,go,0,-1.0
162,go,0,-1.0
163,go,0,-1.0
164,go,1,760.237
165,go,1,434.194
166,go,1,451.006
167,go,1,338.015
168,noise,1,150.785
169,noise,0,160.356
170,noise,0,163.682
171,noise,0,132.929
172,noise,0,118.643
173,noise,1,-1.0
174,noise,0,190.539
175,noise,1,-1.0
176,noise,0,294.926
177,noise,0,102.886
178,noise,0,100.474
179,noise,1,-1.0
180,noise,1,-1.0
181,noise,0,210.869
182,noise,1,-1.0
183,noise,0,244.718
184,noise,1,-1.0
185,noise,1,-1.0
186,noise,1,-1.0
187,noise,0,135.175
188,noise,1,-1.0
189,noise,1,-1.0
190,noise,1,-1.0
191,noise,0,132.301
192,noise,1,-1.0
193,noise,1,-1.0
194,noise,1,-1.0
195,noise,1,-1.0
196,go,1,-1.0
197,go,0,-1.0
198,go,0,-1.0
199,go,0,-1.0
200,go,0,-1.0
201,go,0,-1.0
202,go,0,-1.0
203,go,0,-1.0
204,go,0,-1.0
205,noise,0,104.61
206,noise,0,-1.0
207,noise,0,-1.0
208,noise,0,-1.0
209,noise,0,-1.0
210,noise,0,-1.0
211,noise,0,-1.0
212,noise,0,-1.0
213,noise,0,116.839
214,noise,1,-1.0
215,noise,0,140.413
216,noise,1,-1.0
217,noise,0,168.174
218,noise,1,-1.0
219,noise,1,-1.0
220,noise,1,-1.0
221,noise,1,-1.0
222,go,1,-1.0
223,go,0,-1.0
224,go,1,377.001
225,go,0,-1.0
226,go,0,-1.0
227,go,0,-1.0
228,go,0,-1.0
229,go,0,-1.0
230,go,0,-1.0
231,go,0,-1.0
232,go,0,-1.0
233,go,0,-1.0
234,go,0,-1.0
235,go,0,-1.0
236,go,1,219.705
237,go,1,155.506
238,go,1,104.385
239,go,1,240.368
240,noise,1,278.192
241,noise,1,-1.0
242,noise,0,384.318
243,noise,1,-1.0
244,noise,1,-1.0
245,noise,1,-1.0
246,noise,1,-1.0
247,noise,0,-1.0
248,noise,0,-1.0
249,noise,1,-1.0
250,noise,1,-1.0
251,noise,0,-1.0
252,noise,0,-1.0
253,noise,0,-1.0
254,noise,0,-1.0
255,noise,0,-1.0
256,noise,0,-1.0
257,noise,0,-1.0
258,noise,0,-1.0
259,noise,0,-1.0
260,noise,0,-1.0
261,noise,0,-1.0
262,noise,0,-1.0
263,noise,0,-1.0
264,noise,0,-1.0
