trial_index,trial_start_time,trial_start_tracker_time,speed,coherence,direction,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,saccade_start_x,saccade_start_y,stim_x,stim_y,fix_onset,fix_onset_tracker,stim_onset,stim_onset_tracker,stim_offset,stim_offset_tracker,saccade_onset,saccade_onset_tracker,fix_x,fix_y
15,1758916737.746943,266560966.0,16,0.2,90,228.5754680633545,0.005280017852783203,1,-171.0,165.0,-70.5,-63.79998779296875,-200.15066666666664,160.12053333333333,1758916738.0028782,266561431.0,1758916738.8934374,266562111.0,1758916739.131466,266562351.0,1758916739.1220129,266562341.0,0,0
16,1758916741.5093842,266564729.0,16,0.35,270,234.33661460876465,0.005457878112792969,1,-178.70001220703125,159.29998779296875,-162.4000244140625,-140.10000610351562,-200.15066666666664,160.12053333333333,1758916741.8422446,266565272.0,1758916742.6769788,266565896.0,1758916742.9214168,266566141.0,1758916742.9113154,266566131.0,0,0
17,1758916745.2728431,266568492.0,16,0.35,90,238.4781837463379,0.005293846130371094,1,-167.79998779296875,169.20001220703125,-90.70001220703125,-87.10000610351562,-200.15066666666664,160.12053333333333,1758916745.6006677,266569036.0,1758916746.1528244,266569372.0,1758916746.4011755,266569620.0,1758916746.3913026,266569610.0,0,0
18,1758916748.7976074,266572017.0,16,0.2,270,273.15306663513184,0.004402875900268555,1,-216.29998779296875,138.10000610351562,-189.0,-114.70001220703125,-200.15066666666664,160.12053333333333,1758916749.068442,266572504.0,1758916749.6784878,266572898.0,1758916749.9616451,266573181.0,1758916749.9516408,266573171.0,0,0
19,1758916752.2023966,266575422.0,16,0.2,90,251.04737281799316,0.005806684494018555,1,-166.20001220703125,181.10000610351562,-135.79998779296875,-156.29998779296875,-200.15066666666664,160.12053333333333,1758916752.3652563,266575788.0,1758916753.1213284,266576341.0,1758916753.385947,266576605.0,1758916753.3723757,266576591.0,0,0
20,1758916755.690586,266578909.0,16,0.0,270,203.59206199645996,0.005570411682128906,1,-202.79998779296875,165.70001220703125,-107.79998779296875,-83.20001220703125,-200.15066666666664,160.12053333333333,1758916755.9097252,266579332.0,1758916756.7375956,266579957.0,1758916756.9508348,266580170.0,1758916756.9411876,266580160.0,0,0
21,1758916759.278379,266582498.0,16,0.6,90,220.08872032165527,0.005435943603515625,1,-146.70001220703125,182.39999389648438,-120.20001220703125,-156.79998779296875,-200.15066666666664,160.12053333333333,1758916759.2843432,266582723.0,1758916760.141822,266583361.0,1758916760.3760073,266583595.0,1758916760.3619108,266583581.0,0,0
22,1758916762.6608913,266585880.0,16,0.2,270,234.44819450378418,0.0059397220611572266,1,-210.9000244140625,174.5,-132.5999755859375,-122.89999389648438,-200.15066666666664,160.12053333333333,1758916762.8419158,266586272.0,1758916763.6262376,266586846.0,1758916763.8707373,266587090.0,1758916763.8606858,266587080.0,0,0
23,1758916766.2816184,266589501.0,16,0.6,270,251.97696685791016,0.005471706390380859,1,-171.0999755859375,164.60000610351562,-76.79998779296875,-95.10000610351562,-200.15066666666664,160.12053333333333,1758916766.500685,266589922.0,1758916767.4494026,266590669.0,1758916767.714676,266590934.0,1758916767.7013795,266590921.0,0,0
24,1758916770.1800878,266593399.0,16,0.6,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758916770.1820755,266593622.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0
