trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
1,25,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
2,25,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
3,15,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
4,15,1,90,left,199.77641105651855,0.009948253631591797,1,-368.5,-3.5999755859375,-400.3013333333333,0.0
5,15,1,90,left,366.14990234375,0.010416746139526367,1,-271.70001220703125,42.899993896484375,-400.3013333333333,0.0
6,15,1,90,left,245.40090560913086,0.04950737953186035,1,-319.20001220703125,-65.5,-400.3013333333333,0.0
7,25,1,270,left,229.27355766296387,0.040067195892333984,1,-330.5,-126.5,-400.3013333333333,0.0
8,25,1,270,left,202.90231704711914,0.04971933364868164,1,-309.70001220703125,-73.5999755859375,-400.3013333333333,0.0
9,15,1,90,left,304.47959899902344,0.009855031967163086,1,-281.9000244140625,-15.70001220703125,-400.3013333333333,0.0
10,25,1,90,left,277.12035179138184,0.009627819061279297,1,-277.0,42.899993896484375,-400.3013333333333,0.0
11,25,1,90,left,239.43543434143066,0.010002613067626953,1,-251.20001220703125,-8.5999755859375,-400.3013333333333,0.0
12,25,1,90,left,261.46626472473145,0.010097265243530273,1,-302.0,35.20001220703125,-400.3013333333333,0.0
13,15,1,270,left,214.4789695739746,0.06943678855895996,1,-309.5,-143.0,-400.3013333333333,0.0
14,25,1,90,left,266.9637203216553,0.009580850601196289,1,-230.0999755859375,5.29998779296875,-400.3013333333333,0.0
15,25,1,270,left,248.58903884887695,0.03931903839111328,1,-283.4000244140625,-169.9000244140625,-400.3013333333333,0.0
16,25,1,90,left,213.76442909240723,0.010413408279418945,1,-310.20001220703125,36.20001220703125,-400.3013333333333,0.0
17,25,1,90,left,230.52048683166504,0.09019613265991211,1,-380.70001220703125,-64.20001220703125,-400.3013333333333,0.0
18,25,1,90,left,280.23219108581543,0.009833335876464844,1,-315.20001220703125,64.70001220703125,-400.3013333333333,0.0
19,25,1,270,left,226.24468803405762,0.009880781173706055,1,-338.0999755859375,-32.70001220703125,-400.3013333333333,0.0
20,15,1,270,left,344.60926055908203,0.010051488876342773,1,-321.29998779296875,-49.5999755859375,-400.3013333333333,0.0
21,25,1,270,left,355.755090713501,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
22,25,1,270,left,241.2276268005371,0.009920358657836914,1,-315.0,-33.29998779296875,-400.3013333333333,0.0
23,25,1,90,left,187.93821334838867,0.0692741870880127,1,-411.0,-49.5999755859375,-400.3013333333333,0.0
24,25,1,90,left,225.18444061279297,0.009919166564941406,1,-318.4000244140625,17.5999755859375,-400.3013333333333,0.0
25,25,1,270,left,240.22769927978516,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
26,15,1,90,left,198.9607810974121,0.060012102127075195,1,-474.6000061035156,-53.70001220703125,-400.3013333333333,0.0
27,25,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
28,25,1,90,left,500.9634494781494,0.009920120239257812,1,-313.4000244140625,34.70001220703125,-400.3013333333333,0.0
29,25,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
30,25,1,90,left,239.99619483947754,0.0687108039855957,1,-371.5999755859375,16.4000244140625,-400.3013333333333,0.0
31,15,1,270,left,254.94027137756348,0.010274410247802734,1,-308.5999755859375,0.5999755859375,-400.3013333333333,0.0
32,15,1,90,left,303.1926155090332,0.019817590713500977,1,-355.5,19.0,-400.3013333333333,0.0
33,25,1,90,left,202.32176780700684,0.010167837142944336,1,-224.0,15.5,-400.3013333333333,0.0
34,15,1,90,left,231.170654296875,0.010387420654296875,1,-273.4000244140625,35.20001220703125,-400.3013333333333,0.0
35,25,1,90,left,252.70462036132812,0.07004427909851074,1,-344.29998779296875,-55.4000244140625,-400.3013333333333,0.0
36,25,1,270,left,234.09175872802734,0.010344505310058594,1,-248.20001220703125,-8.0,-400.3013333333333,0.0
37,15,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
38,15,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
39,15,1,90,left,241.97721481323242,0.039823055267333984,1,-381.0,-188.0999755859375,-400.3013333333333,0.0
40,15,1,90,left,244.8110580444336,0.0695796012878418,1,-385.29998779296875,-76.0,-400.3013333333333,0.0
41,25,1,90,left,299.0093231201172,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
42,15,1,90,left,237.6880645751953,0.060016632080078125,1,-354.9000244140625,-37.5,-400.3013333333333,0.0
43,25,1,90,left,204.8501968383789,0.06993722915649414,1,-376.5,-76.0,-400.3013333333333,0.0
44,15,1,270,left,191.88570976257324,0.04876995086669922,1,-334.20001220703125,-188.79998779296875,-400.3013333333333,0.0
45,15,1,90,left,230.6652069091797,0.009920597076416016,1,-315.5999755859375,13.70001220703125,-400.3013333333333,0.0
46,15,1,90,left,232.15126991271973,0.04984569549560547,1,-346.70001220703125,-6.4000244140625,-400.3013333333333,0.0
47,15,1,90,left,236.35292053222656,0.019519329071044922,1,-195.70001220703125,-57.0999755859375,-400.3013333333333,0.0
48,25,1,270,left,245.0692653656006,0.08004474639892578,1,-316.0999755859375,-141.5999755859375,-400.3013333333333,0.0
49,15,1,90,left,232.8052520751953,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
50,25,1,270,left,204.76651191711426,0.010341405868530273,1,-344.0999755859375,-45.5999755859375,-400.3013333333333,0.0
51,15,1,270,left,211.49015426635742,0.010071992874145508,1,-216.9000244140625,-2.9000244140625,-400.3013333333333,0.0
52,25,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
53,15,1,270,left,185.86134910583496,0.07052874565124512,1,-329.9000244140625,-132.0999755859375,-400.3013333333333,0.0
54,25,1,270,left,224.07269477844238,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
55,15,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
56,15,1,90,left,227.0205020904541,0.08996105194091797,1,-361.9000244140625,-55.79998779296875,-400.3013333333333,0.0
57,15,1,270,left,203.82976531982422,0.07060933113098145,1,-276.9000244140625,-121.79998779296875,-400.3013333333333,0.0
58,25,1,270,left,284.23285484313965,0.009377479553222656,1,-291.0999755859375,-47.4000244140625,-400.3013333333333,0.0
59,15,1,270,left,318.1805610656738,0.049772024154663086,1,-279.5,-99.20001220703125,-400.3013333333333,0.0
60,25,1,270,left,236.16886138916016,0.009929180145263672,1,-290.5999755859375,-62.20001220703125,-400.3013333333333,0.0
61,15,1,90,left,291.1522388458252,0.06994485855102539,1,-349.5999755859375,-7.0999755859375,-400.3013333333333,0.0
62,25,1,270,left,213.6528491973877,0.010034561157226562,1,-259.0999755859375,-35.5999755859375,-400.3013333333333,0.0
63,15,1,90,left,220.4735279083252,0.00971078872680664,1,-283.79998779296875,-0.70001220703125,-400.3013333333333,0.0
64,25,1,270,left,207.10301399230957,0.05903744697570801,1,-283.9000244140625,-92.4000244140625,-400.3013333333333,0.0
65,25,1,270,left,221.31919860839844,0.060764312744140625,1,-324.5999755859375,-103.79998779296875,-400.3013333333333,0.0
66,15,1,270,left,205.25264739990234,0.05993056297302246,1,-270.0999755859375,-120.20001220703125,-400.3013333333333,0.0
67,15,1,270,left,351.57251358032227,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
68,15,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
69,15,1,270,left,167.96636581420898,0.09927248954772949,1,-285.4000244140625,-108.79998779296875,-400.3013333333333,0.0
70,15,1,90,left,259.4599723815918,0.07966351509094238,1,-299.0999755859375,-45.5,-400.3013333333333,0.0
71,25,1,270,left,274.0590572357178,0.09992218017578125,1,-234.79998779296875,-110.5,-400.3013333333333,0.0
72,25,1,90,left,219.33555603027344,0.009602069854736328,1,-261.79998779296875,40.100006103515625,-400.3013333333333,0.0
73,25,1,270,left,282.29570388793945,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
74,15,1,270,left,285.9048843383789,0.05926513671875,1,-314.0,-89.4000244140625,-400.3013333333333,0.0
75,25,1,270,left,176.02038383483887,0.06997346878051758,1,-332.79998779296875,-166.20001220703125,-400.3013333333333,0.0
76,25,1,90,left,302.69789695739746,0.07009601593017578,1,-333.70001220703125,-9.5999755859375,-400.3013333333333,0.0
77,15,1,270,left,246.53911590576172,0.06956148147583008,1,-281.0999755859375,-135.9000244140625,-400.3013333333333,0.0
78,15,1,270,left,219.13409233093262,0.05948185920715332,1,-242.0,-116.0,-400.3013333333333,0.0
79,25,1,90,left,191.81275367736816,0.06015920639038086,1,-307.29998779296875,-47.0999755859375,-400.3013333333333,0.0
80,15,1,90,left,237.7603054046631,0.01010751724243164,1,-243.70001220703125,-23.29998779296875,-400.3013333333333,0.0
81,25,1,90,left,236.30499839782715,0.05971169471740723,1,-300.5,-28.9000244140625,-400.3013333333333,0.0
82,25,1,270,left,271.8801498413086,0.04979705810546875,1,-324.70001220703125,-191.4000244140625,-400.3013333333333,0.0
83,25,1,90,left,225.74186325073242,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
84,15,1,270,left,199.74756240844727,0.06004834175109863,1,-338.70001220703125,-108.5999755859375,-400.3013333333333,0.0
85,15,1,90,left,254.35185432434082,0.06976127624511719,1,-341.5,-81.5,-400.3013333333333,0.0
86,25,1,270,left,188.80558013916016,0.07896184921264648,1,-297.0,-138.29998779296875,-400.3013333333333,0.0
87,15,1,270,left,218.400239944458,0.059183359146118164,1,-309.79998779296875,-124.20001220703125,-400.3013333333333,0.0
88,15,1,270,left,263.378381729126,0.011407613754272461,1,-297.0999755859375,-39.0,-400.3013333333333,0.0
89,15,1,90,left,497.72024154663086,0.009913444519042969,1,-356.79998779296875,44.600006103515625,-400.3013333333333,0.0
90,15,1,270,left,212.2335433959961,0.06005668640136719,1,-305.0,-80.20001220703125,-400.3013333333333,0.0
91,25,1,90,left,221.62795066833496,0.0594172477722168,1,-297.5,-183.70001220703125,-400.3013333333333,0.0
92,15,1,270,left,266.30401611328125,0.049834251403808594,1,-269.5999755859375,-70.20001220703125,-400.3013333333333,0.0
93,25,1,90,left,218.33205223083496,0.01012420654296875,1,-307.29998779296875,33.20001220703125,-400.3013333333333,0.0
94,25,1,90,left,185.66131591796875,0.03968024253845215,1,-360.9000244140625,-174.0999755859375,-400.3013333333333,0.0
95,15,1,90,left,184.51452255249023,0.06993699073791504,1,-316.5999755859375,-32.5999755859375,-400.3013333333333,0.0
96,15,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
97,25,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
98,15,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
99,15,1,90,left,356.0822010040283,0.010381221771240234,1,-309.0,78.79998779296875,-400.3013333333333,0.0
100,15,1,90,left,290.2417182922363,0.009931087493896484,1,-306.79998779296875,13.0,-400.3013333333333,0.0
101,15,1,270,left,201.02953910827637,0.009904623031616211,1,-305.20001220703125,-10.9000244140625,-400.3013333333333,0.0
102,15,1,90,left,303.999662399292,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
103,25,1,270,left,341.83382987976074,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
104,25,1,270,left,210.75725555419922,0.009443998336791992,1,-252.9000244140625,-1.9000244140625,-400.3013333333333,0.0
105,15,1,90,left,0.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
106,25,1,90,left,193.89677047729492,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
107,15,1,90,left,220.28660774230957,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
108,15,1,90,left,225.538969039917,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
109,15,1,90,left,246.5367317199707,0.05008244514465332,1,-414.5,-94.5999755859375,-400.3013333333333,0.0
110,15,1,270,left,228.92308235168457,0.00997304916381836,1,-259.5999755859375,-24.4000244140625,-400.3013333333333,0.0
111,25,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
112,25,1,90,left,94.85936164855957,0.010014057159423828,1,-307.29998779296875,2.70001220703125,-400.3013333333333,0.0
113,15,1,90,left,233.90889167785645,0.050542593002319336,1,-369.70001220703125,-163.4000244140625,-400.3013333333333,0.0
114,25,1,90,left,282.72485733032227,0.009909391403198242,1,-239.0,34.70001220703125,-400.3013333333333,0.0
115,15,1,270,left,281.96239471435547,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
116,25,1,90,left,223.95896911621094,0.05001115798950195,1,-381.29998779296875,15.5999755859375,-400.3013333333333,0.0
117,15,1,270,left,262.8617286682129,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
118,15,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
119,25,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
120,15,1,270,left,44.6162223815918,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
