trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
1,25,0.6,90,left,211.5170955657959,0.0698709487915039,1,-402.5999755859375,13.79998779296875,-400.3013333333333,0.0
2,25,0.2,90,left,265.8419609069824,0.0703275203704834,1,-416.5999755859375,30.29998779296875,-400.3013333333333,0.0
3,25,0.6,90,left,231.2157154083252,0.06968116760253906,1,-388.0,-1.0,-400.3013333333333,0.0
4,25,0.1,90,left,236.27138137817383,0.06955409049987793,1,-393.79998779296875,-39.29998779296875,-400.3013333333333,0.0
5,25,0.1,270,left,288.56921195983887,0.06994414329528809,1,-363.5999755859375,-1.5,-400.3013333333333,0.0
6,25,0.35,90,left,349.20287132263184,0.07044315338134766,1,-398.5,-10.0,-400.3013333333333,0.0
7,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
8,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
9,25,0.1,270,left,225.66628456115723,0.06905460357666016,1,-382.70001220703125,-9.5,-400.3013333333333,0.0
10,25,0.2,270,left,216.28069877624512,0.06948113441467285,1,-415.0999755859375,32.899993896484375,-400.3013333333333,0.0
11,25,0.0,90,left,309.0095520019531,0.06993675231933594,1,-413.5999755859375,11.29998779296875,-400.3013333333333,0.0
12,25,0.2,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
13,25,0.1,270,left,270.06030082702637,0.06950187683105469,1,-356.70001220703125,-30.0,-400.3013333333333,0.0
14,25,0.0,90,left,294.2941188812256,0.06976866722106934,1,-407.9000244140625,-22.29998779296875,-400.3013333333333,0.0
15,25,0.2,90,left,294.1901683807373,0.06945919990539551,1,-417.0,26.70001220703125,-400.3013333333333,0.0
16,25,0.35,270,left,261.14964485168457,0.06948447227478027,1,-387.29998779296875,2.5,-400.3013333333333,0.0
17,25,0.6,270,left,259.9940299987793,0.06900930404663086,1,-386.5,-32.4000244140625,-400.3013333333333,0.0
18,25,0.1,270,left,204.15925979614258,0.07056260108947754,1,-377.4000244140625,8.5999755859375,-400.3013333333333,0.0
19,25,0.6,270,left,310.76741218566895,0.06981730461120605,1,-396.29998779296875,-7.5999755859375,-400.3013333333333,0.0
20,25,0.35,90,left,295.73702812194824,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
21,25,0.2,90,left,223.92797470092773,0.07049226760864258,1,-389.5,-7.70001220703125,-400.3013333333333,0.0
22,25,0.6,270,left,241.64795875549316,0.06999397277832031,1,-339.20001220703125,-21.9000244140625,-400.3013333333333,0.0
23,25,0.2,90,left,231.05692863464355,0.06960892677307129,1,-382.20001220703125,20.5999755859375,-400.3013333333333,0.0
24,25,0.35,270,left,297.06859588623047,0.07025861740112305,1,-381.5999755859375,-22.20001220703125,-400.3013333333333,0.0
25,25,0.1,90,left,213.77801895141602,0.06993722915649414,1,-400.70001220703125,21.5,-400.3013333333333,0.0
26,25,0.2,90,left,399.55687522888184,0.0710604190826416,1,-385.9000244140625,-7.20001220703125,-400.3013333333333,0.0
27,25,0.6,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
28,25,0.1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
29,25,0.2,90,left,217.20528602600098,0.06979918479919434,1,-402.0999755859375,16.9000244140625,-400.3013333333333,0.0
30,25,0.1,270,left,266.4003372192383,0.0709083080291748,1,-377.29998779296875,-9.5999755859375,-400.3013333333333,0.0
31,25,0.35,270,left,265.7616138458252,0.06949496269226074,1,-366.9000244140625,-38.20001220703125,-400.3013333333333,0.0
32,25,0.2,90,left,312.4537467956543,0.06983447074890137,1,-394.4000244140625,38.399993896484375,-400.3013333333333,0.0
