trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
1,12,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
2,12,1,90,left,222.3794460296631,0.010337352752685547,1,-318.0,52.20001220703125,-400.3013333333333,0.0
3,12,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
4,12,1,90,left,259.6399784088135,0.009072303771972656,1,-311.9000244140625,44.0,-400.3013333333333,0.0
5,12,1,270,left,243.99757385253906,0.009546756744384766,1,-246.4000244140625,-50.70001220703125,-400.3013333333333,0.0
6,12,1,90,left,301.04947090148926,0.00999903678894043,1,-329.0,43.70001220703125,-400.3013333333333,0.0
7,20,1,270,left,258.90636444091797,0.0703725814819336,1,-333.29998779296875,-84.4000244140625,-400.3013333333333,0.0
8,12,1,90,left,231.1701774597168,0.010019540786743164,1,-292.70001220703125,-16.0999755859375,-400.3013333333333,0.0
9,20,1,270,left,235.14556884765625,0.04993605613708496,1,-369.5999755859375,-85.9000244140625,-400.3013333333333,0.0
10,12,1,90,left,179.4743537902832,0.049019813537597656,1,-351.79998779296875,-139.0,-400.3013333333333,0.0
11,20,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
12,12,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
13,12,1,90,left,277.3420810699463,0.009918689727783203,1,-373.5999755859375,25.9000244140625,-400.3013333333333,0.0
14,20,1,90,left,246.42038345336914,0.010438919067382812,1,-344.4000244140625,47.70001220703125,-400.3013333333333,0.0
15,12,1,90,left,222.4409580230713,0.010438203811645508,1,-298.29998779296875,31.29998779296875,-400.3013333333333,0.0
16,12,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
17,20,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
18,12,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
19,12,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
20,20,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
21,12,1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
22,20,1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
