trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
1,25,0.64,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
2,25,1.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
3,25,0.64,90,left,410.14719009399414,0.059435367584228516,1,-359.0999755859375,79.10000610351562,-400.3013333333333,0.0
4,25,0.32,270,left,381.49094581604004,0.060410261154174805,1,-379.0,55.70001220703125,-400.3013333333333,0.0
5,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
6,25,0.16,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
7,25,1.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
8,25,1.0,270,left,311.1584186553955,0.060118913650512695,1,-439.79998779296875,-34.0999755859375,-400.3013333333333,0.0
9,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
10,25,0.32,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
11,25,0.64,270,left,414.2732620239258,0.059606075286865234,1,-395.0,-11.20001220703125,-400.3013333333333,0.0
12,25,1.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
13,25,1.0,270,left,0.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
14,25,0.64,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
15,25,0.32,270,left,318.17150115966797,0.06042075157165527,1,-376.29998779296875,34.70001220703125,-400.3013333333333,0.0
16,25,1.0,270,left,407.7887535095215,0.059427499771118164,1,-366.9000244140625,-59.4000244140625,-400.3013333333333,0.0
17,25,1.0,90,left,479.54273223876953,0.0597376823425293,1,-389.4000244140625,32.100006103515625,-400.3013333333333,0.0
18,25,0.64,90,left,363.93260955810547,0.0596623420715332,1,-373.29998779296875,111.39999389648438,-400.3013333333333,0.0
19,25,0.64,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
20,25,0.64,270,left,432.05952644348145,0.05967831611633301,1,-367.70001220703125,-50.0,-400.3013333333333,0.0
21,25,1.0,90,left,440.40822982788086,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
22,25,1.0,270,left,501.5292167663574,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
23,25,0.16,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
24,25,0.32,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
25,25,0.32,270,left,323.4074115753174,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
26,25,1.0,270,left,314.2266273498535,0.05994153022766113,1,-412.29998779296875,-53.9000244140625,-400.3013333333333,0.0
27,25,0.32,270,left,455.95741271972656,0.060604095458984375,1,-365.0,12.79998779296875,-400.3013333333333,0.0
28,25,0.16,270,left,301.8665313720703,0.06058979034423828,1,-409.79998779296875,20.29998779296875,-400.3013333333333,0.0
29,25,0.16,270,left,499.6650218963623,0.05983901023864746,1,-409.4000244140625,27.5999755859375,-400.3013333333333,0.0
30,25,1.0,270,left,311.9087219238281,0.059279441833496094,1,-337.20001220703125,-23.0999755859375,-400.3013333333333,0.0
31,25,0.16,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
32,25,0.16,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
33,25,0.16,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
34,25,1.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
35,25,0.64,270,left,348.8898277282715,0.06022334098815918,1,-398.70001220703125,-39.20001220703125,-400.3013333333333,0.0
36,25,0.16,270,left,446.3539123535156,0.06017732620239258,1,-399.79998779296875,62.79998779296875,-400.3013333333333,0.0
37,25,1.0,270,left,319.75364685058594,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
38,25,0.16,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
39,25,1.0,270,left,399.0302085876465,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
