trial_index,trial_start_time,trial_start_tracker_time,speed,coherence,direction,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,saccade_start_x,saccade_start_y,stim_x,stim_y,fix_onset,fix_onset_tracker,stim_onset,stim_onset_tracker,stim_offset,stim_offset_tracker,saccade_onset,saccade_onset_tracker,fix_x,fix_y
12,1758914878.2530096,264701470.0,25,0.6,270,234.62796211242676,0.010403871536254883,1,-186.29998779296875,125.89999389648438,-170.0999755859375,-106.0,-200.15066666666664,160.12053333333333,1758914878.4507885,264701882.0,1758914879.4277544,264702644.0,1758914879.672285,264702889.0,1758914879.6623824,264702879.0,0,0
13,1758914882.1882243,264705405.0,25,0.2,90,268.11957359313965,0.009972572326660156,1,-185.5999755859375,136.0,-173.70001220703125,-104.60000610351562,-200.15066666666664,160.12053333333333,1758914882.3237476,264705756.0,1758914883.2441597,264706461.0,1758914883.5222518,264706739.0,1758914883.5122793,264706729.0,0,0
14,1758914885.9814963,264709198.0,25,0.2,270,234.9112033843994,0.009979486465454102,1,-175.29998779296875,128.70001220703125,-101.70001220703125,-51.20001220703125,-200.15066666666664,160.12053333333333,1758914886.1135323,264709547.0,1758914886.8067555,264710023.0,1758914887.0516462,264710269.0,1758914887.0416667,264710259.0,0,0
15,1758914889.388521,264712605.0,25,0.1,270,215.79766273498535,0.010121822357177734,1,-191.4000244140625,159.70001220703125,-125.5999755859375,-87.29998779296875,-200.15066666666664,160.12053333333333,1758914889.7792137,264713208.0,1758914890.676553,264713893.0,1758914890.9019556,264714119.0,1758914890.8923507,264714109.0,0,0
16,1758914893.1677668,264716385.0,25,0.2,270,268.83935928344727,0.009603738784790039,1,-178.20001220703125,100.39999389648438,-115.29998779296875,-34.0,-200.15066666666664,160.12053333333333,1758914893.7387908,264717172.0,1758914894.5140877,264717731.0,1758914894.7925308,264718009.0,1758914894.782927,264718000.0,0,0
17,1758914897.1334126,264720350.0,25,0.0,90,244.83919143676758,0.010283946990966797,1,-164.5,155.5,-79.0999755859375,-84.60000610351562,-200.15066666666664,160.12053333333333,1758914897.4202378,264720847.0,1758914897.9465349,264721163.0,1758914898.201658,264721418.0,1758914898.191374,264721408.0,0,0
18,1758914900.54255,264723759.0,25,0.0,90,267.12942123413086,0.009948492050170898,1,-150.20001220703125,169.10000610351562,-114.4000244140625,-126.39999389648438,-200.15066666666664,160.12053333333333,1758914900.7782896,264724205.0,1758914901.6540823,264724871.0,1758914901.9311602,264725148.0,1758914901.9212117,264725138.0,0,0
19,1758914904.3491776,264727566.0,25,0.0,270,232.67841339111328,0.00991964340209961,1,-172.9000244140625,143.79998779296875,-95.5,-70.10000610351562,-200.15066666666664,160.12053333333333,1758914904.6897492,264728117.0,1758914905.4686332,264728685.0,1758914905.7112312,264728928.0,1758914905.7013116,264728918.0,0,0
20,1758914908.2844958,264731501.0,25,0.0,90,262.5088691711426,0.009955406188964844,1,-214.20001220703125,152.20001220703125,-204.20001220703125,-132.29998779296875,-200.15066666666664,160.12053333333333,1758914908.2894619,264731719.0,1758914908.978661,264732196.0,1758914909.2511253,264732468.0,1758914909.24117,264732458.0,0,0
21,1758914911.7403493,264734957.0,25,0.2,270,224.16305541992188,0.009920835494995117,1,-201.5,153.89999389648438,-184.0999755859375,-126.39999389648438,-200.15066666666664,160.12053333333333,1758914912.0171666,264735443.0,1758914912.7369175,264735954.0,1758914912.9710014,264736188.0,1758914912.9610806,264736178.0,0,0
22,1758914915.590301,264738807.0,25,0.0,270,259.46664810180664,0.00996255874633789,1,-199.0,155.39999389648438,-195.0999755859375,-135.89999389648438,-200.15066666666664,160.12053333333333,1758914915.8881733,264739314.0,1758914916.5611746,264739779.0,1758914916.8306038,264740048.0,1758914916.8206413,264740038.0,0,0
23,1758914919.2711883,264742488.0,25,0.0,270,238.80314826965332,0.009920120239257812,1,-190.4000244140625,155.10000610351562,-179.5,-133.20001220703125,-200.15066666666664,160.12053333333333,1758914919.5473003,264742974.0,1758914920.3322017,264743549.0,1758914920.580925,264743798.0,1758914920.5710049,264743788.0,0,0
24,1758914923.0489755,264746266.0,25,0.35,270,207.0462703704834,0.010048866271972656,1,-203.29998779296875,175.10000610351562,-120.9000244140625,-81.79998779296875,-200.15066666666664,160.12053333333333,1758914923.177275,264746605.0,1758914923.963351,264747180.0,1758914924.1804461,264747397.0,1758914924.1703973,264747387.0,0,0
25,1758914926.6464586,264749863.0,25,0.2,90,260.1649761199951,0.00991964340209961,1,-187.5999755859375,161.89999389648438,-150.5,-108.70001220703125,-200.15066666666664,160.12053333333333,1758914926.77581,264750208.0,1758914927.350355,264750567.0,1758914927.6204395,264750837.0,1758914927.61052,264750827.0,0,0
26,1758914930.0417047,264753259.0,25,0.1,270,233.37125778198242,0.010087728500366211,1,-176.20001220703125,156.5,-106.79998779296875,-81.39999389648438,-200.15066666666664,160.12053333333333,1758914930.0874248,264753520.0,1758914930.5770438,264753794.0,1758914930.8205028,264754038.0,1758914930.810415,264754028.0,0,0
27,1758914933.4030313,264756620.0,25,0.35,270,234.64560508728027,0.010227203369140625,1,-186.4000244140625,144.79998779296875,-127.9000244140625,-93.89999389648438,-200.15066666666664,160.12053333333333,1758914933.7081292,264757139.0,1758914934.3663306,264757583.0,1758914934.6112034,264757828.0,1758914934.6009762,264757818.0,0,0
28,1758914936.9405468,264760158.0,25,0.35,270,225.32367706298828,0.009820222854614258,1,-187.0,160.10000610351562,-81.70001220703125,-72.79998779296875,-200.15066666666664,160.12053333333333,1758914937.3998117,264760830.0,1758914938.1149828,264761332.0,1758914938.3501267,264761567.0,1758914938.3403065,264761557.0,0,0
29,1758914940.812125,264764029.0,25,0.1,90,173.91729354858398,0.010015487670898438,1,-183.5999755859375,166.10000610351562,-163.79998779296875,-133.60000610351562,-200.15066666666664,160.12053333333333,1758914941.5350683,264764967.0,1758914942.0666268,264765284.0,1758914942.2505596,264765467.0,1758914942.240544,264765457.0,0,0
30,1758914944.7430596,264767959.0,25,0.2,90,225.10790824890137,0.009919404983520508,1,-177.9000244140625,155.0,-140.70001220703125,-123.20001220703125,-200.15066666666664,160.12053333333333,1758914944.944014,264768372.0,1758914945.6450434,264768862.0,1758914945.8800707,264769097.0,1758914945.8701513,264769087.0,0,0
31,1758914948.4889002,264771706.0,25,0.35,270,245.10478973388672,0.009900093078613281,1,-199.29998779296875,125.5,-88.9000244140625,-35.5,-200.15066666666664,160.12053333333333,1758914948.6300077,264772060.0,1758914949.1751666,264772392.0,1758914949.4301715,264772647.0,1758914949.4202714,264772637.0,0,0
32,1758914951.771865,264774989.0,25,0.6,270,237.84875869750977,0.009918928146362305,1,-198.4000244140625,163.10000610351562,-184.0,-137.0,-200.15066666666664,160.12053333333333,1758914952.23456,264775669.0,1758914953.142207,264776359.0,1758914953.3899746,264776607.0,1758914953.3800557,264776597.0,0,0
33,1758914955.848519,264779065.0,25,0.0,270,202.60310173034668,0.00988316535949707,1,-217.70001220703125,148.60000610351562,-153.5999755859375,-79.70001220703125,-200.15066666666664,160.12053333333333,1758914956.1198173,264779548.0,1758914956.897917,264780115.0,1758914957.1104033,264780327.0,1758914957.1005201,264780318.0,0,0
34,1758914959.661649,264782879.0,25,0.0,90,216.7067527770996,0.010067462921142578,1,-174.0,166.60000610351562,-118.20001220703125,-116.89999389648438,-200.15066666666664,160.12053333333333,1758914959.823845,264783257.0,1758914960.703151,264783920.0,1758914960.9299252,264784147.0,1758914960.9198577,264784137.0,0,0
35,1758914963.3132756,264786530.0,25,0.35,90,218.5220718383789,0.010368824005126953,1,-210.0999755859375,173.89999389648438,-87.9000244140625,-79.79998779296875,-200.15066666666664,160.12053333333333,1758914963.6573894,264787089.0,1758914964.6107128,264787828.0,1758914964.8396037,264788057.0,1758914964.8292348,264788046.0,0,0
36,1758914967.4170945,264790634.0,25,0.1,270,228.89256477355957,0.010185718536376953,1,-177.5999755859375,155.70001220703125,-149.70001220703125,-121.60000610351562,-200.15066666666664,160.12053333333333,1758914967.5061996,264790938.0,1758914968.1605482,264791377.0,1758914968.3996265,264791616.0,1758914968.3894408,264791607.0,0,0
37,1758914970.9571974,264794174.0,25,0.0,270,238.58976364135742,0.009478569030761719,1,-182.79998779296875,157.39999389648438,-173.20001220703125,-149.5,-200.15066666666664,160.12053333333333,1758914971.0262797,264794444.0,1758914971.5510669,264794768.0,1758914971.7991352,264795016.0,1758914971.7896566,264795006.0,0,0
38,1758914974.3609838,264797578.0,25,0.35,270,317.6920413970947,-1.0,0,-1.0,-1.0,44.20001220703125,72.5999755859375,-200.15066666666664,160.12053333333333,1758914974.6237817,264798054.0,1758914975.35157,264798569.0,-1.0,-1.0,1758914975.669262,264798886.0,0,0
39,1758914977.7733042,264800990.0,25,0.1,270,193.1922435760498,0.010323286056518555,1,-208.0999755859375,163.29998779296875,-197.20001220703125,-136.29998779296875,-200.15066666666664,160.12053333333333,1758914977.955743,264801387.0,1758914978.755371,264801972.0,1758914978.9588866,264802176.0,1758914978.9485633,264802166.0,0,0
