trial_index,trial_start_time,trial_start_tracker_time,speed,coherence,direction,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,saccade_start_x,saccade_start_y,stim_x,stim_y,fix_onset,fix_onset_tracker,stim_onset,stim_onset_tracker,stim_offset,stim_offset_tracker,saccade_onset,saccade_onset_tracker,fix_x,fix_y
14,1758919633.518862,221876.0,16,0.1,90,211.05575561523438,0.00393223762512207,1,-213.70001220703125,143.39999389648438,-143.5,-54.20001220703125,-200.15066666666664,160.12053333333333,1758919634.5647278,223123.0,1758919635.3074486,223664.0,1758919635.5299158,223887.0,1758919635.5185044,223876.0,0.0,0.0
15,1758919637.8332822,226190.0,16,0.35,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919639.2447872,227821.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
16,1758919641.1067762,229464.0,16,0.2,270,190.6416416168213,0.005308866500854492,1,-181.5,169.0,-90.5,-93.39999389648438,-200.15066666666664,160.12053333333333,1758919642.7220595,231297.0,1758919643.5865657,231944.0,1758919643.7870872,232144.0,1758919643.7772074,232134.0,0.0,0.0
17,1758919646.1192765,234476.0,16,0.2,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
18,1758919652.7853882,241143.0,16,0.2,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919655.6161435,244193.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
19,1758919657.8475552,246205.0,16,0.6,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
20,1758919664.7400699,253097.0,16,0.1,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919666.1482399,254707.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
21,1758919668.1718,256529.0,16,0.0,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919671.4002433,259962.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
22,1758919673.5350857,261892.0,16,0.0,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919674.0163057,262591.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
23,1758919676.1236694,264481.0,16,0.1,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
24,1758919684.014564,272372.0,16,0.35,270,217.92197227478027,0.005878448486328125,1,-203.0,128.20001220703125,-142.70001220703125,-58.5,-200.15066666666664,160.12053333333333,1758919684.1554146,272719.0,1758919684.8479178,273205.0,1758919685.075826,273433.0,1758919685.0658398,273423.0,0.0,0.0
25,1758919687.2937512,275651.0,16,0.1,270,202.2418975830078,0.0044019222259521484,1,-191.5999755859375,65.0,-95.9000244140625,-19.29998779296875,-200.15066666666664,160.12053333333333,1758919687.5702555,276145.0,1758919688.1834915,276541.0,1758919688.3956978,276753.0,1758919688.3857334,276743.0,0.0,0.0
26,1758919690.735317,279092.0,16,0.6,90,198.04668426513672,0.005431652069091797,1,-156.70001220703125,143.60000610351562,-77.0,-61.899993896484375,-200.15066666666664,160.12053333333333,1758919690.9190416,279480.0,1758919691.7477632,280105.0,1758919691.9557304,280313.0,1758919691.9458098,280303.0,0.0,0.0
27,1758919694.2650537,282622.0,16,0.2,270,213.9899730682373,0.005400896072387695,1,-206.0999755859375,127.60000610351562,-80.29998779296875,-27.0999755859375,-200.15066666666664,160.12053333333333,1758919694.423965,282995.0,1758919695.2215014,283578.0,1758919695.4454377,283803.0,1758919695.4354913,283793.0,0.0,0.0
28,1758919697.8212562,286179.0,16,0.35,270,172.77979850769043,0.005419254302978516,1,-199.0999755859375,185.0,-104.0999755859375,-77.39999389648438,-200.15066666666664,160.12053333333333,1758919698.1156025,286690.0,1758919699.0132246,287370.0,1758919699.197954,287555.0,1758919699.1860044,287543.0,0.0,0.0
29,1758919701.59061,289948.0,16,0.0,90,250.09560585021973,0.0054416656494140625,1,-219.9000244140625,175.89999389648438,-207.79998779296875,-145.20001220703125,-200.15066666666664,160.12053333333333,1758919701.8534267,290412.0,1758919702.815695,291173.0,1758919703.075178,291432.0,1758919703.0657907,291423.0,0.0,0.0
30,1758919705.5049267,293861.0,16,0.6,270,275.071382522583,0.0049169063568115234,1,-201.0999755859375,88.60000610351562,-115.20001220703125,-32.5,-200.15066666666664,160.12053333333333,1758919705.8332427,294408.0,1758919706.7200558,295077.0,1758919707.0051172,295362.0,1758919706.9951272,295352.0,0.0,0.0
31,1758919709.4057677,297763.0,16,0.1,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919709.7431242,298322.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
32,1758919712.280186,300637.0,16,0.6,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919712.5535748,301126.0,1758919713.114677,301472.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
33,1758919715.4555466,303813.0,16,0.0,270,298.5212802886963,0.004471778869628906,1,-187.9000244140625,184.20001220703125,-143.4000244140625,-126.10000610351562,-200.15066666666664,160.12053333333333,1758919715.790089,304367.0,1758919716.4070027,304764.0,1758919716.7165906,305074.0,1758919716.705524,305063.0,0.0,0.0
34,1758919719.095114,307452.0,16,0.2,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919719.4576132,308032.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
35,1758919721.5939426,309951.0,16,0.6,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
36,1758919728.3364196,316694.0,16,0.0,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919728.5800908,317139.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
37,1758919730.6531982,319011.0,16,0.35,270,29.545307159423828,0.00402069091796875,1,-214.79998779296875,31.5,-108.70001220703125,-10.9000244140625,-200.15066666666664,160.12053333333333,1758919731.5761204,320151.0,1758919732.435204,320792.0,1758919732.474571,320832.0,1758919732.4647493,320822.0,0.0,0.0
38,1758919734.8649406,323222.0,16,0.0,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919735.7687669,324340.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
39,1758919737.7911353,326148.0,16,0.1,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919739.4768212,328053.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
40,1758919741.6139615,329971.0,16,0.0,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
41,1758919748.4976144,336855.0,16,0.0,90,218.68586540222168,0.005429506301879883,1,-202.5999755859375,101.89999389648438,-94.20001220703125,-35.5,-200.15066666666664,160.12053333333333,1758919752.3902364,340968.0,1758919753.2850502,341642.0,1758919753.5139282,341871.0,1758919753.503736,341861.0,0.0,0.0
42,1758919755.8656747,344223.0,16,0.0,90,237.2417449951172,0.004935264587402344,1,-193.4000244140625,92.29998779296875,-143.70001220703125,-44.79998779296875,-200.15066666666664,160.12053333333333,1758919756.426209,345004.0,1758919757.057035,345414.0,1758919757.3062267,345663.0,1758919757.2942767,345651.0,0.0,0.0
43,1758919759.766193,348123.0,16,0.6,90,223.7536907196045,0.0049839019775390625,1,-162.5,122.20001220703125,-129.0,-83.79998779296875,-200.15066666666664,160.12053333333333,1758919760.106545,348680.0,1758919760.6399226,348997.0,1758919760.8738163,349231.0,1758919760.8636763,349221.0,0.0,0.0
44,1758919763.1694846,351527.0,16,0.35,90,311.6497993469238,0.005315065383911133,1,-164.9000244140625,122.89999389648438,-146.29998779296875,-85.39999389648438,-200.15066666666664,160.12053333333333,1758919763.4654002,352039.0,1758919763.9617586,352319.0,1758919764.283264,352641.0,1758919764.2734084,352631.0,0.0,0.0
45,1758919766.7056777,355063.0,16,0.35,270,260.23101806640625,0.003953218460083008,1,-213.79998779296875,105.10000610351562,-220.29998779296875,-91.20001220703125,-200.15066666666664,160.12053333333333,1758919766.8456514,355424.0,1758919767.7635596,356121.0,1758919768.034131,356392.0,1758919768.0237906,356381.0,0.0,0.0
46,1758919770.4255247,358783.0,16,0.35,270,312.0403289794922,0.004589080810546875,1,-164.4000244140625,103.29998779296875,-114.5999755859375,-33.0,-200.15066666666664,160.12053333333333,1758919770.6273422,359205.0,1758919771.2309513,359588.0,1758919771.5528848,359910.0,1758919771.5429916,359900.0,0.0,0.0
47,1758919773.9460022,362303.0,16,0.6,270,246.89531326293945,0.005028247833251953,1,-238.5,155.70001220703125,-115.5999755859375,-70.70001220703125,-200.15066666666664,160.12053333333333,1758919774.201821,362777.0,1758919774.945983,363303.0,1758919775.2030768,363560.0,1758919775.1928782,363550.0,0.0,0.0
48,1758919777.6542354,366012.0,16,0.1,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919778.5037036,367080.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
49,1758919780.688683,369046.0,16,0.35,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
50,1758919787.9705248,376328.0,16,0.0,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919788.1850815,376756.0,1758919788.957146,377314.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
51,1758919791.3637986,379721.0,16,0.35,90,8.859872817993164,-1.0,0,-1.0,-1.0,-33728.0,-33308.0,-200.15066666666664,160.12053333333333,1758919794.5386825,383124.0,1758919795.2551594,383613.0,-1.0,-1.0,1758919795.2640193,383621.0,0.0,0.0
52,1758919797.1616437,385519.0,16,0.1,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919800.5612395,389138.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
54,1758919817.980688,406338.0,16,0.0,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919817.9861617,406565.0,1758919818.7227468,407075.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
55,1758919821.017123,409375.0,16,0.0,90,255.01346588134766,0.0054280757904052734,1,-229.5,152.29998779296875,-153.20001220703125,-86.60000610351562,-200.15066666666664,160.12053333333333,1758919821.1564553,409716.0,1758919821.6466835,410004.0,1758919821.911586,410269.0,1758919821.901697,410259.0,0.0,0.0
56,1758919824.3066533,412664.0,16,0.35,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919826.0050006,414581.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
57,1758919828.2162647,416574.0,16,0.6,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919828.4039218,416964.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
58,1758919830.4541638,418811.0,16,0.35,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919832.027551,420602.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
59,1758919834.3634064,422721.0,16,0.35,90,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
60,1758919841.1599536,429517.0,16,0.1,270,-1.0,-1.0,0,-1.0,-1.0,-1.0,-1.0,-200.15066666666664,160.12053333333333,1758919841.5461168,430118.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0
