trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
42,25,0.1,90,left,182.42549896240234,0.059594154357910156,1,-357.0,-179.5999755859375,-400.3013333333333,0.0
43,25,0.6,270,left,210.80636978149414,0.06001734733581543,1,-308.70001220703125,-16.29998779296875,-400.3013333333333,0.0
44,25,0.35,270,left,187.4678134918213,0.07985854148864746,1,-380.4000244140625,-53.0999755859375,-400.3013333333333,0.0
45,25,0.35,90,left,196.42400741577148,0.06002688407897949,1,-368.5999755859375,-2.79998779296875,-400.3013333333333,0.0
46,25,0.1,90,left,271.61598205566406,0.06010103225708008,1,-349.0,17.0,-400.3013333333333,0.0
47,25,0.6,90,left,232.1164608001709,0.06026744842529297,1,-334.70001220703125,47.0,-400.3013333333333,0.0
48,25,0.6,90,left,224.653959274292,0.05978584289550781,1,-366.4000244140625,39.100006103515625,-400.3013333333333,0.0
49,25,0.2,90,left,206.86674118041992,0.0702199935913086,1,-386.20001220703125,-156.29998779296875,-400.3013333333333,0.0
50,25,0.2,90,left,270.2937126159668,0.060028076171875,1,-372.4000244140625,30.899993896484375,-400.3013333333333,0.0
51,25,0.0,270,left,212.65697479248047,0.05969429016113281,1,-371.9000244140625,-81.20001220703125,-400.3013333333333,0.0
52,25,0.2,90,left,372.81274795532227,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
53,25,0.1,90,left,314.2402172088623,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
54,25,0.1,270,left,268.95737648010254,0.060300588607788086,1,-415.5,3.70001220703125,-400.3013333333333,0.0
55,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
56,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
57,25,0.2,270,left,452.4049758911133,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
59,25,0.35,90,left,21.065950393676758,0.05930209159851074,1,-424.4000244140625,50.0,-400.3013333333333,0.0
60,25,0.1,270,left,196.55919075012207,0.06036782264709473,1,-341.20001220703125,10.20001220703125,-400.3013333333333,0.0
61,25,0.1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
62,25,0.1,90,left,220.0920581817627,0.06120467185974121,1,-354.70001220703125,3.70001220703125,-400.3013333333333,0.0
63,25,0.2,270,left,325.5505561828613,0.061124324798583984,1,-335.9000244140625,23.70001220703125,-400.3013333333333,0.0
64,25,0.2,270,left,218.63818168640137,0.07907772064208984,1,-370.20001220703125,-22.9000244140625,-400.3013333333333,0.0
65,25,0.1,270,left,259.72938537597656,0.0802011489868164,1,-400.70001220703125,-108.0999755859375,-400.3013333333333,0.0
66,25,0.1,90,left,288.3625030517578,0.05937767028808594,1,-312.79998779296875,-19.20001220703125,-400.3013333333333,0.0
67,25,0.6,90,left,217.11111068725586,0.07039165496826172,1,-414.0,-1.0,-400.3013333333333,0.0
68,25,0.2,270,left,412.4596118927002,0.05951189994812012,1,-318.0,38.20001220703125,-400.3013333333333,0.0
69,25,0.35,270,left,285.142183303833,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
70,25,0.6,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
71,25,0.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
72,25,0.0,90,left,339.14875984191895,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
73,25,0.6,270,left,278.1510353088379,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
74,25,0.6,90,left,244.25220489501953,0.06022381782531738,1,-340.20001220703125,48.29998779296875,-400.3013333333333,0.0
75,25,0.2,90,left,324.25975799560547,0.06014537811279297,1,-320.29998779296875,-24.5,-400.3013333333333,0.0
76,25,0.2,270,left,83.28056335449219,0.05991077423095703,1,-386.5999755859375,44.20001220703125,-400.3013333333333,0.0
77,25,0.0,270,left,466.1750793457031,0.059026241302490234,1,-360.0,-27.4000244140625,-400.3013333333333,0.0
78,25,0.6,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
79,25,0.1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
80,25,0.1,270,left,371.72603607177734,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
81,25,0.0,90,left,393.890380859375,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
82,25,0.35,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
83,25,0.0,270,left,345.10135650634766,0.059274911880493164,1,-328.29998779296875,13.0999755859375,-400.3013333333333,0.0
84,25,0.1,90,left,197.82185554504395,0.08938288688659668,1,-344.9000244140625,-41.4000244140625,-400.3013333333333,0.0
85,25,0.35,270,left,312.3798370361328,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
86,25,0.2,270,left,377.6886463165283,0.0603795051574707,1,-312.20001220703125,-0.29998779296875,-400.3013333333333,0.0
87,25,0.0,270,left,248.11053276062012,0.0601959228515625,1,-272.4000244140625,-17.0,-400.3013333333333,0.0
88,25,0.6,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
90,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
91,25,0.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
94,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
95,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
96,25,0.1,90,left,257.8871250152588,0.060071706771850586,1,-337.0999755859375,52.399993896484375,-400.3013333333333,0.0
97,25,0.35,90,left,217.74983406066895,0.06001853942871094,1,-435.20001220703125,-37.0,-400.3013333333333,0.0
98,25,0.1,270,left,184.33189392089844,0.07010579109191895,1,-375.9000244140625,-182.0999755859375,-400.3013333333333,0.0
99,25,0.0,90,left,242.83599853515625,0.060222625732421875,1,-378.0,5.20001220703125,-400.3013333333333,0.0
100,25,0.35,270,left,314.1014575958252,0.060114383697509766,1,-317.29998779296875,-12.20001220703125,-400.3013333333333,0.0
101,25,0.6,270,left,279.0336608886719,0.059412240982055664,1,-323.79998779296875,-83.70001220703125,-400.3013333333333,0.0
102,25,0.6,90,left,198.73380661010742,0.05952286720275879,1,-353.0999755859375,24.4000244140625,-400.3013333333333,0.0
103,25,0.1,270,left,234.49182510375977,0.0601046085357666,1,-329.0,17.29998779296875,-400.3013333333333,0.0
104,25,0.35,90,left,288.4948253631592,0.0599977970123291,1,-330.0,30.29998779296875,-400.3013333333333,0.0
105,25,0.35,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
106,25,0.35,90,left,182.93476104736328,0.07063484191894531,1,-389.70001220703125,-104.20001220703125,-400.3013333333333,0.0
107,25,0.35,270,left,192.49558448791504,0.07996296882629395,1,-352.20001220703125,-109.70001220703125,-400.3013333333333,0.0
108,25,0.0,90,left,208.4670066833496,0.05901455879211426,1,-398.5999755859375,-132.20001220703125,-400.3013333333333,0.0
109,25,0.6,270,left,406.44335746765137,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
110,25,0.0,270,left,252.96807289123535,0.059307098388671875,1,-322.5999755859375,18.0,-400.3013333333333,0.0
111,25,0.35,270,left,193.8619613647461,0.058981895446777344,1,-387.5,-173.5,-400.3013333333333,0.0
112,25,0.2,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
113,25,0.1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
114,25,0.2,270,left,228.46531867980957,0.05955815315246582,1,-340.79998779296875,25.29998779296875,-400.3013333333333,0.0
115,25,0.35,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
116,25,0.1,90,left,218.1696891784668,0.0897989273071289,1,-355.5999755859375,-75.0999755859375,-400.3013333333333,0.0
117,25,0.6,90,left,194.80347633361816,0.060985565185546875,1,-365.29998779296875,2.79998779296875,-400.3013333333333,0.0
118,25,0.35,270,left,108.54840278625488,0.060487985610961914,1,-318.4000244140625,16.79998779296875,-400.3013333333333,0.0
119,25,0.1,270,left,265.26522636413574,0.05981636047363281,1,-338.29998779296875,-7.20001220703125,-400.3013333333333,0.0
120,25,0.35,90,left,259.9766254425049,0.059660911560058594,1,-332.5999755859375,15.29998779296875,-400.3013333333333,0.0
121,25,0.2,90,left,294.9633598327637,0.05961966514587402,1,-326.5999755859375,-2.29998779296875,-400.3013333333333,0.0
122,25,0.2,270,left,209.6543312072754,0.060184478759765625,1,-340.29998779296875,-35.20001220703125,-400.3013333333333,0.0
123,25,0.35,270,left,231.1561107635498,0.05991363525390625,1,-337.79998779296875,-15.0,-400.3013333333333,0.0
124,25,0.0,270,left,180.89032173156738,0.0600132942199707,1,-339.0999755859375,5.20001220703125,-400.3013333333333,0.0
125,25,0.2,270,left,274.63531494140625,0.05966949462890625,1,-340.0999755859375,-4.79998779296875,-400.3013333333333,0.0
126,25,0.0,90,left,229.3834686279297,0.06013035774230957,1,-332.0,0.0,-400.3013333333333,0.0
127,25,0.35,270,left,204.7863006591797,0.08023834228515625,1,-336.29998779296875,-87.4000244140625,-400.3013333333333,0.0
128,25,0.6,90,left,217.99826622009277,0.059893131256103516,1,-317.0999755859375,59.5,-400.3013333333333,0.0
129,25,0.0,270,left,245.78380584716797,0.05956840515136719,1,-346.4000244140625,-24.5,-400.3013333333333,0.0
130,25,0.6,90,left,186.5377426147461,0.05997014045715332,1,-370.79998779296875,32.5,-400.3013333333333,0.0
131,25,0.35,270,left,217.73791313171387,0.06085562705993652,1,-296.70001220703125,-42.79998779296875,-400.3013333333333,0.0
132,25,0.2,270,left,194.4429874420166,0.08014369010925293,1,-417.0,-101.79998779296875,-400.3013333333333,0.0
133,25,0.6,270,left,352.4308204650879,0.05999565124511719,1,-291.70001220703125,-94.5,-400.3013333333333,0.0
134,25,0.35,90,left,224.4856357574463,0.06054830551147461,1,-309.5999755859375,38.20001220703125,-400.3013333333333,0.0
135,25,0.6,270,left,282.4583053588867,0.059549570083618164,1,-314.5999755859375,-45.20001220703125,-400.3013333333333,0.0
136,25,0.1,90,left,200.07658004760742,0.07942628860473633,1,-425.0999755859375,-73.20001220703125,-400.3013333333333,0.0
137,25,0.2,270,left,202.81720161437988,0.060074567794799805,1,-395.79998779296875,-44.29998779296875,-400.3013333333333,0.0
138,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
139,25,0.6,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
140,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
142,25,0.35,90,left,265.2459144592285,0.060480356216430664,1,-345.70001220703125,6.79998779296875,-400.3013333333333,0.0
143,25,0.35,270,left,195.4045295715332,0.06020689010620117,1,-316.9000244140625,-77.4000244140625,-400.3013333333333,0.0
144,25,0.35,270,left,204.78558540344238,0.05949091911315918,1,-337.79998779296875,-14.0999755859375,-400.3013333333333,0.0
145,25,0.6,90,left,183.36248397827148,0.059793710708618164,1,-379.0,18.0,-400.3013333333333,0.0
146,25,0.0,90,left,207.13257789611816,0.061251163482666016,1,-329.9000244140625,8.20001220703125,-400.3013333333333,0.0
147,25,0.1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
148,25,0.6,90,left,207.41772651672363,0.05971932411193848,1,-337.20001220703125,1.0,-400.3013333333333,0.0
149,25,0.2,90,left,253.43942642211914,0.0693972110748291,1,-333.0999755859375,-44.5999755859375,-400.3013333333333,0.0
150,25,0.2,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
151,25,0.2,90,left,185.58526039123535,0.07028436660766602,1,-398.70001220703125,-83.70001220703125,-400.3013333333333,0.0
152,25,0.2,270,left,204.65898513793945,0.0596158504486084,1,-346.0999755859375,-0.9000244140625,-400.3013333333333,0.0
153,25,0.0,270,left,211.93718910217285,0.05993533134460449,1,-339.0,-8.0,-400.3013333333333,0.0
154,25,0.35,270,left,62.00265884399414,0.060018301010131836,1,-333.20001220703125,36.600006103515625,-400.3013333333333,0.0
155,25,0.0,90,left,434.511661529541,0.05753779411315918,1,-333.9000244140625,-28.4000244140625,-400.3013333333333,0.0
156,25,0.6,270,left,253.8735866546631,0.059587955474853516,1,-283.9000244140625,-41.4000244140625,-400.3013333333333,0.0
157,25,0.2,270,left,82.95774459838867,0.05975174903869629,1,-345.5999755859375,20.5999755859375,-400.3013333333333,0.0
158,25,0.6,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
159,25,0.2,90,left,398.70476722717285,0.059942007064819336,1,-331.0999755859375,4.0999755859375,-400.3013333333333,0.0
160,25,0.0,90,left,236.10401153564453,0.060018301010131836,1,-316.79998779296875,7.5999755859375,-400.3013333333333,0.0
161,25,0.2,90,left,194.65899467468262,0.06018853187561035,1,-385.0,-20.0,-400.3013333333333,0.0
162,25,0.6,90,left,300.92716217041016,0.07994294166564941,1,-391.20001220703125,-92.9000244140625,-400.3013333333333,0.0
163,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
164,25,0.35,270,left,203.49359512329102,0.059650421142578125,1,-295.0,-32.5,-400.3013333333333,0.0
165,25,0.35,90,left,262.39776611328125,0.06014537811279297,1,-309.29998779296875,10.79998779296875,-400.3013333333333,0.0
166,25,0.6,90,left,419.6302890777588,0.06001758575439453,1,-392.20001220703125,62.100006103515625,-400.3013333333333,0.0
167,25,0.2,90,left,298.3231544494629,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
168,25,0.0,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
169,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
171,25,0.1,270,left,212.89730072021484,0.06010150909423828,1,-355.4000244140625,18.9000244140625,-400.3013333333333,0.0
172,25,0.1,270,left,229.96115684509277,0.0599820613861084,1,-329.29998779296875,19.5999755859375,-400.3013333333333,0.0
173,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
174,25,0.2,270,left,297.43170738220215,0.060387611389160156,1,-330.5,0.5,-400.3013333333333,0.0
175,25,0.2,90,left,197.75724411010742,0.0599362850189209,1,-332.5,70.20001220703125,-400.3013333333333,0.0
176,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
177,25,0.6,90,left,0.46563148498535156,0.05598711967468262,1,-389.5999755859375,36.79998779296875,-400.3013333333333,0.0
178,25,0.6,270,left,231.1854362487793,0.06089472770690918,1,-334.5999755859375,-24.70001220703125,-400.3013333333333,0.0
179,25,0.0,270,left,291.72468185424805,0.09031462669372559,1,-376.29998779296875,-172.0,-400.3013333333333,0.0
180,25,0.1,90,left,250.41627883911133,0.06012248992919922,1,-325.0999755859375,18.0999755859375,-400.3013333333333,0.0
181,25,0.2,270,left,225.39591789245605,0.06027984619140625,1,-343.29998779296875,-24.20001220703125,-400.3013333333333,0.0
182,25,0.35,270,left,407.34314918518066,0.05994462966918945,1,-291.0,3.79998779296875,-400.3013333333333,0.0
183,25,0.35,90,left,402.15611457824707,0.06048870086669922,1,-330.5,64.89999389648438,-400.3013333333333,0.0
184,25,0.6,270,left,269.803524017334,0.09935259819030762,1,-267.5,-110.5999755859375,-400.3013333333333,0.0
185,25,0.1,90,left,223.20556640625,0.05986785888671875,1,-342.79998779296875,46.29998779296875,-400.3013333333333,0.0
186,25,0.0,90,left,192.51513481140137,0.06054091453552246,1,-326.0,49.20001220703125,-400.3013333333333,0.0
187,25,0.1,90,left,229.97474670410156,0.05980825424194336,1,-293.79998779296875,-10.79998779296875,-400.3013333333333,0.0
