trial_index,speed,coherence,direction,side,saccade_rt,saccade_duration,correct,saccade_x,saccade_y,stim_x,stim_y
1,25,0.6,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
2,25,0.6,90,left,254.286527633667,0.06011819839477539,1,-382.29998779296875,38.20001220703125,-400.3013333333333,0.0
3,25,0.6,90,left,593.5652256011963,0.0524134635925293,1,-372.9000244140625,7.0,-400.3013333333333,0.0
4,25,0.0,90,left,350.9039878845215,0.05998396873474121,1,-381.4000244140625,23.20001220703125,-400.3013333333333,0.0
5,25,0.2,270,left,233.82091522216797,0.059294700622558594,1,-372.9000244140625,-17.0999755859375,-400.3013333333333,0.0
6,25,0.1,270,left,233.9622974395752,0.06060481071472168,1,-344.0999755859375,-11.0,-400.3013333333333,0.0
7,25,0.6,90,left,270.66659927368164,0.060222625732421875,1,-392.5,29.5,-400.3013333333333,0.0
8,25,0.35,270,left,193.5899257659912,0.05995583534240723,1,-381.79998779296875,28.70001220703125,-400.3013333333333,0.0
9,25,0.1,270,left,252.39157676696777,0.0596308708190918,1,-385.70001220703125,14.79998779296875,-400.3013333333333,0.0
10,25,0.35,270,left,261.4920139312744,0.06008434295654297,1,-403.0,-30.0999755859375,-400.3013333333333,0.0
11,25,0.1,90,left,215.7738208770752,0.05979180335998535,1,-418.9000244140625,40.0,-400.3013333333333,0.0
12,25,0.2,270,left,238.0521297454834,0.05985426902770996,1,-374.4000244140625,-15.29998779296875,-400.3013333333333,0.0
13,25,0.35,90,left,323.833703994751,0.060570478439331055,1,-384.5999755859375,50.899993896484375,-400.3013333333333,0.0
14,25,0.6,90,left,220.89624404907227,0.06054210662841797,1,-376.20001220703125,27.0999755859375,-400.3013333333333,0.0
15,25,0.0,270,left,283.0817699432373,0.05984044075012207,1,-341.70001220703125,25.5999755859375,-400.3013333333333,0.0
16,25,0.6,90,left,356.7221164703369,0.05981707572937012,1,-369.5,62.20001220703125,-400.3013333333333,0.0
17,25,0.1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
18,25,0.2,90,left,14.032602310180664,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
19,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
20,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
21,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
22,25,0.2,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
23,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
24,25,0.35,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
25,25,0.1,90,left,451.6866207122803,0.060543060302734375,1,-387.0,46.100006103515625,-400.3013333333333,0.0
26,25,0.6,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
27,25,0.6,90,left,300.10199546813965,0.059825897216796875,1,-384.70001220703125,52.5,-400.3013333333333,0.0
28,25,0.35,270,left,286.55195236206055,0.06006145477294922,1,-398.5,-0.9000244140625,-400.3013333333333,0.0
29,25,0.6,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
30,25,0.1,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
31,25,0.2,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
32,25,0.1,90,left,410.97116470336914,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
33,25,0.2,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
34,25,0.35,270,left,405.86042404174805,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
35,25,0.6,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
36,25,0.6,270,left,176.64551734924316,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
37,25,0.35,90,left,369.8580265045166,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
38,25,0.35,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
39,25,0.35,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
40,25,0.1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
41,25,0.2,270,left,255.0802230834961,0.06001639366149902,1,-432.20001220703125,-17.70001220703125,-400.3013333333333,0.0
42,25,0.0,90,left,336.99488639831543,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
43,25,0.1,270,left,297.4700927734375,0.059990644454956055,1,-395.0999755859375,6.20001220703125,-400.3013333333333,0.0
44,25,0.2,90,left,355.11159896850586,0.05952000617980957,1,-404.9000244140625,65.10000610351562,-400.3013333333333,0.0
45,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
46,25,0.6,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
47,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
48,25,0.35,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
49,25,0.1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
50,25,0.1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
51,25,0.6,90,left,294.21067237854004,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
52,25,0.35,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
53,25,0.1,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
54,25,0.0,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
56,25,0.35,90,left,323.7485885620117,0.06005120277404785,1,-364.4000244140625,81.20001220703125,-400.3013333333333,0.0
57,25,0.35,90,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
58,25,0.1,90,left,245.15199661254883,0.060259342193603516,1,-419.5999755859375,48.0,-400.3013333333333,0.0
59,25,0.35,270,left,-1.0,-1.0,0,-1.0,-1.0,-400.3013333333333,0.0
